pc_timestamp,elapsed_seconds,device_timestamp_ms,sample_index,emg_ch1,emg_ch2,emg_ch3,emg_ch4,movement_label,phase_kind,repetition,session_id,subject_id,board_id,sampling_rate_hz
2026-06-18T23:02:21.919,2.7228,141070,27911,0,0,0,1915,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:22.013,2.8167,141075,27912,3834,3803,3771,1581,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:22.019,2.8228,141080,27913,3847,3806,2905,1685,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:22.024,2.8276,141085,27914,0,0,17,1943,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:22.106,2.9095,141090,27915,3851,3171,3807,1704,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:22.111,2.9147,141095,27916,3854,3833,3813,1634,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:22.197,3.0002,141100,27917,0,0,0,1899,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:22.282,3.0850,141105,27918,0,0,1271,1820,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:22.362,3.1653,141110,27919,3827,3812,3787,1583,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:22.441,3.2447,141115,27920,0,0,0,1792,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:22.529,3.3324,141120,27921,0,0,0,1911,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:02:22.624,3.4275,141125,27922,3835,3816,3790,1580,preparacion,preparacion,0,SES20260618230213,S001,xiao_esp32s3_rtos_200hz,200
