pc_timestamp,elapsed_seconds,device_timestamp_ms,sample_index,emg_ch1,emg_ch2,emg_ch3,emg_ch4,emg_filt_ch1,emg_filt_ch2,emg_filt_ch3,emg_filt_ch4,movement_label,routine_step,trial_number,subject_id,board_id,sampling_rate_hz
2026-06-18T23:31:15.193,0.0017,1726205,344938,1771,1764,1763,1747,-0.258152,0.048181,0.078303,-0.155020,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.288,0.0963,1726210,344939,1771,1759,1764,1764,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.289,0.0970,1726215,344940,1769,1796,1771,1775,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.289,0.0977,1726220,344941,1766,1764,1758,1753,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.290,0.0984,1726225,344942,1771,1767,1764,1751,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.291,0.0990,1726230,344943,1771,1765,1759,1747,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.291,0.0997,1726235,344944,1767,1764,1775,1775,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.292,0.1004,1726240,344945,1767,1767,1767,1749,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.293,0.1012,1726245,344946,1773,1765,1762,1749,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.293,0.1018,1726250,344947,1773,1765,1763,1746,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.295,0.1029,1726255,344948,1771,1761,1798,1750,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.296,0.1043,1726260,344949,1773,1772,1778,1752,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.297,0.1051,1726265,344950,1770,1766,1763,1749,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.298,0.1059,1726270,344951,1769,1758,1763,1749,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.298,0.1067,1726275,344952,1767,1767,1766,1749,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.299,0.1074,1726280,344953,1773,1769,1764,1746,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.300,0.1081,1726285,344954,1767,1761,1764,1747,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.300,0.1089,1726290,344955,1771,1767,1765,1751,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.301,0.1096,1726295,344956,1773,1765,1760,1751,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.302,0.1102,1726300,344957,1775,1780,1760,1759,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.303,0.1113,1726305,344958,1783,1751,1758,1749,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.304,0.1127,1726310,344959,1773,1767,1763,1749,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.305,0.1137,1726315,344960,1774,1767,1765,1748,-0.252031,-0.168644,-0.132403,0.157792,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
2026-06-18T23:31:15.421,0.2296,1726320,344961,1771,1767,1759,1748,-0.207169,0.509139,-0.078492,-0.728432,preparacion,1,3,S003,xiao_esp32s3_rtos_200hz,200
